Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,black,Zone of Interest,,,STATE,20.600,78.633,58.033,,
B2_6_PP_BB_control_RA,2024-07-14 09:14:53,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_PP_BB_control.mov,774.600,30.0,No focal subject,Eating,,,POINT,20.633,20.633,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,redblue,Eating,,,POINT,20.700,20.700,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,red,Zone of Interest,,,STATE,20.720,29.080,8.360,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,No focal subject,Trial start,,,POINT,20.733,20.733,NA,,
B3_5_PY_BP_control_RA,2024-07-12 12:06:37,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_PY_BP_control.mov,706.700,30.0,No focal subject,Trial start,,,POINT,20.733,20.733,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,blue,Test arena entry,,,POINT,20.800,20.800,NA,,
B2_6_YY_PP_control_RA,2024-07-14 09:32:34,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_YY_PP_control.mov,712.030,30.0,No focal subject,Zone of Interest,,,STATE,20.833,54.667,33.834,,
B5_3_BB_GR_control_RA,2024-07-14 11:56:26,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BB_GR_control.mov,697.000,25.0,No focal subject,Zone of Interest,,,STATE,20.840,90.240,69.400,,
B7_7_PY_GY_novel_RA,2024-07-16 13:55:42,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_PY_GY_novel.mov,655.840,25.0,No focal subject,Zone of Interest,,,STATE,20.840,47.760,26.920,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,blue,Zone of Interest,,,STATE,21.033,42.067,21.034,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,red,Eating,,,POINT,21.080,21.080,NA,,
B6_2_BP_GP_control_RA,2024-07-14 13:51:09,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BP_GP_control.mov,656.250,24.0,No focal subject,Eating,,,POINT,21.167,21.167,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,black,Eating,,,POINT,21.233,21.233,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,blue,Zone of Interest,,,STATE,21.240,36.600,15.360,,
B5_3_BB_GR_control_RA,2024-07-14 11:56:26,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BB_GR_control.mov,697.000,25.0,No focal subject,Eating,,,POINT,21.320,21.320,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,black,Zone of Interest,,,STATE,21.367,55.467,34.100,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,red,Zone of Interest,,,STATE,21.400,76.400,55.000,,
B7_7_BR_GR_novel_RA,2024-07-16 13:37:21,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BR_GR_novel.mov,655.520,25.0,No focal subject,Test arena entry,,,POINT,21.400,21.400,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,black,Zone of Interest,,,STATE,21.440,143.280,121.840,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblue,Eating,,,POINT,21.480,21.480,NA,,
B6_2_GY_BG_control_RA,2024-07-14 14:44:43,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GY_BG_control.mov,677.040,24.0,No focal subject,Zone of Interest,,,STATE,21.542,153.458,131.916,,
B2_6_YY_PP_control_RA,2024-07-14 09:32:34,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_YY_PP_control.mov,712.030,30.0,No focal subject,Eating,,,POINT,21.600,21.600,NA,,
B5_3_RR_BY_control_RA,2024-07-14 12:24:45,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_RR_BY_control.mov,952.000,25.0,No focal subject,Trial start,,,POINT,21.600,21.600,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,blue,Eating,,,POINT,21.600,21.600,NA,,
B6_4_BY_PY_novel_RA,2024-07-16 07:50:15,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BY_PY_novel.mov,662.730,30.0,No focal subject,Trial start,,,POINT,21.667,21.667,NA,,
B3_6_2B_novel_RA,2024-07-14 09:52:42,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2B_novel.mov,689.330,30.0,black,Eating,,,POINT,21.700,21.700,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,black,Eating,,,POINT,21.760,21.760,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,blue,Eating,,,POINT,21.800,21.800,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,red,Eating,,,POINT,21.800,21.800,NA,,
B5_3_BG_BY_control_RA,2024-07-14 12:04:03,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BG_BY_control.mov,661.080,25.0,No focal subject,Zone of Interest,,,STATE,21.800,126.880,105.080,,
B7_7_GY_GP_novel_RA,2024-07-16 13:52:20,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_GY_GP_novel.mov,654.680,25.0,No focal subject,Eating,,,POINT,21.800,21.800,NA,,
B6_8_BY_PY_novel_RA,2024-07-18 09:30:12,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BY_PY_novel.mov,654.530,30.0,No focal subject,Zone of Interest,,,STATE,22.100,25.567,3.467,,
B6_2_GG_BG_control_RA,2024-07-14 14:24:54,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GG_BG_control.mov,661.330,24.0,No focal subject,Test arena entry,,,POINT,22.167,22.167,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,redblue,Zone of Interest,,,STATE,22.200,68.040,45.840,,
B2_6_GY_BY_control_RA,2024-07-14 08:58:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Trial start,,,POINT,22.233,22.233,NA,,
B2_6_GY_PR_control_RA,2024-07-14 09:10:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Trial start,,,POINT,22.233,22.233,NA,,
B3_5_PY_BP_control_RA,2024-07-12 12:06:37,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_PY_BP_control.mov,706.700,30.0,No focal subject,Test arena entry,,,POINT,22.267,22.267,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,red,Zone of Interest,,,STATE,22.267,42.567,20.300,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,red,Zone of Interest,,,STATE,22.280,22.600,0.320,,
B5_3_BY_PR_control_RA,2024-07-14 12:09:30,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BY_PR_control.mov,654.360,25.0,No focal subject,Trial start,,,POINT,22.280,22.280,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,red,Test arena entry,,,POINT,22.300,22.300,NA,,
B6_8_GR_GR_novel_RA,2024-07-18 09:44:45,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_GR_GR_novel.mov,720.300,30.0,No focal subject,Trial start,,,POINT,22.333,22.333,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,redblack,Zone of Interest,,,STATE,22.360,39.760,17.400,,
B5_3_RR_PP_control_RA,2024-07-14 12:32:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_RR_PP_control.mov,685.760,25.0,No focal subject,Zone of Interest,,,STATE,22.400,65.640,43.240,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,blue,Zone of Interest,,,STATE,22.440,119.160,96.720,,
B6_2_BP_RY_control_RA,2024-07-14 13:54:37,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BP_RY_control.mov,694.880,24.0,No focal subject,Zone of Interest,,,STATE,22.458,27.875,5.417,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,redblue,Eating,,,POINT,22.560,22.560,NA,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,red,Eating,,,POINT,22.633,22.633,NA,,
B5_3_PP_RY_control_RA,2024-07-14 12:15:34,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PP_RY_control.mov,683.120,25.0,No focal subject,Test arena entry,,,POINT,22.640,22.640,NA,,
B6_2_GY_BG_control_RA,2024-07-14 14:44:43,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GY_BG_control.mov,677.040,24.0,No focal subject,Eating,,,POINT,22.708,22.708,NA,,
B6_4_BY_PY_novel_RA,2024-07-16 07:50:15,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BY_PY_novel.mov,662.730,30.0,No focal subject,Test arena entry,,,POINT,22.767,22.767,NA,,
B6_4_BB_RR_novel_RA,2024-07-16 07:25:20,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BB_RR_novel.mov,644.600,30.0,No focal subject,Trial start,,,POINT,22.833,22.833,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,blue,Test arena entry,,,POINT,22.867,22.867,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,redblue,Test arena entry,,,POINT,22.867,22.867,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,redblack,Eating,,,POINT,22.920,22.920,NA,,
B7_7_GG_BY_novel_RA,2024-07-16 13:50:14,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_GG_BY_novel.mov,656.400,25.0,No focal subject,Zone of Interest,,,STATE,22.960,59.080,36.120,,
B5_3_RR_PP_control_RA,2024-07-14 12:32:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_RR_PP_control.mov,685.760,25.0,No focal subject,Eating,,,POINT,23.000,23.000,NA,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,red,Zone of Interest,,,STATE,23.040,81.360,58.320,,
B5_3_BG_BY_control_RA,2024-07-14 12:04:03,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BG_BY_control.mov,661.080,25.0,No focal subject,Eating,,,POINT,23.120,23.120,NA,,
B4_3_A_control_RA,2024-07-14 10:18:53,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_A_control.mov,641.480,25.0,blue,Eating,,,POINT,23.360,23.360,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,black,Test arena entry,,,POINT,23.367,23.367,NA,,
B2_6_RY_RR_control_RA,2024-07-14 09:27:57,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_RY_RR_control.mov,692.970,30.0,No focal subject,Trial start,,,POINT,23.367,23.367,NA,,
B6_8_GR_GR_novel_RA,2024-07-18 09:44:45,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_GR_GR_novel.mov,720.300,30.0,No focal subject,Test arena entry,,,POINT,23.400,23.400,NA,,
B4_3_B_control_RA,2024-07-14 11:24:14,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B4_3_B_control.mov,641.720,25.0,red,Eating,,,POINT,23.440,23.440,NA,,
B2_6_GY_BY_control_RA,2024-07-14 08:58:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Test arena entry,,,POINT,23.633,23.633,NA,,
B2_6_GY_PR_control_RA,2024-07-14 09:10:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Test arena entry,,,POINT,23.667,23.667,NA,,
B7_7_BG_RR_novel_RA,2024-07-16 13:31:43,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BG_RR_novel.mov,649.720,25.0,No focal subject,Zone of Interest,,,STATE,23.800,60.920,37.120,,
B6_4_BB_RR_novel_RA,2024-07-16 07:25:20,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BB_RR_novel.mov,644.600,30.0,No focal subject,Test arena entry,,,POINT,24.333,24.333,NA,,
B5_3_BY_PR_control_RA,2024-07-14 12:09:30,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BY_PR_control.mov,654.360,25.0,No focal subject,Test arena entry,,,POINT,24.440,24.440,NA,,
B7_7_PY_GY_novel_RA,2024-07-16 13:55:42,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_PY_GY_novel.mov,655.840,25.0,No focal subject,Eating,,,POINT,24.480,24.480,NA,,
B3_5_PY_BP_control_RA,2024-07-12 12:06:37,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_PY_BP_control.mov,706.700,30.0,No focal subject,Zone of Interest,,,STATE,24.633,84.567,59.934,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,blue,Zone of Interest,,,STATE,24.900,125.700,100.800,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,red,Zone of Interest,,,STATE,24.933,53.233,28.300,,
B2_6_RY_RR_control_RA,2024-07-14 09:27:57,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_RY_RR_control.mov,692.970,30.0,No focal subject,Test arena entry,,,POINT,25.033,25.033,NA,,
B7_7_GG_BY_novel_RA,2024-07-16 13:50:14,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_GG_BY_novel.mov,656.400,25.0,No focal subject,Eating,,,POINT,25.040,25.040,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblue,Zone of Interest,,,STATE,25.120,239.280,214.160,,
B6_2_GG_BG_control_RA,2024-07-14 14:24:54,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GG_BG_control.mov,661.330,24.0,No focal subject,Zone of Interest,,,STATE,25.167,54.708,29.541,,
B3_5_PY_BP_control_RA,2024-07-12 12:06:37,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_PY_BP_control.mov,706.700,30.0,No focal subject,Eating,,,POINT,25.200,25.200,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,redblue,Zone of Interest,,,STATE,25.333,35.500,10.167,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,black,Zone of Interest,,,STATE,25.360,74.960,49.600,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,blue,Eating,,,POINT,25.433,25.433,NA,,
B6_2_GG_BG_control_RA,2024-07-14 14:24:54,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GG_BG_control.mov,661.330,24.0,No focal subject,Eating,,,POINT,25.542,25.542,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,red,Eating,,,POINT,25.567,25.567,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,redblue,Eating,,,POINT,25.700,25.700,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,black,Zone of Interest,,,STATE,25.833,76.033,50.200,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,black,Eating,,,POINT,26.467,26.467,NA,,
B2_6_GY_BY_control_RA,2024-07-14 08:58:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Zone of Interest,,,STATE,26.600,46.667,20.067,,
B2_6_GY_PR_control_RA,2024-07-14 09:10:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Zone of Interest,,,STATE,26.600,46.700,20.100,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,No focal subject,Trial start,,,POINT,26.600,26.600,NA,,
B5_3_PP_RY_control_RA,2024-07-14 12:15:34,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PP_RY_control.mov,683.120,25.0,No focal subject,Zone of Interest,,,STATE,26.680,103.640,76.960,,
B7_7_BG_RR_novel_RA,2024-07-16 13:31:43,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BG_RR_novel.mov,649.720,25.0,No focal subject,Eating,,,POINT,26.800,26.800,NA,,
B6_4_BB_RR_novel_RA,2024-07-16 07:25:20,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BB_RR_novel.mov,644.600,30.0,No focal subject,Zone of Interest,,,STATE,26.867,90.400,63.533,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,red,Zone of Interest,,,STATE,27.120,240.280,213.160,,
B2_6_GY_BY_control_RA,2024-07-14 08:58:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Eating,,,POINT,27.200,27.200,NA,,
B5_3_PP_RY_control_RA,2024-07-14 12:15:34,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_PP_RY_control.mov,683.120,25.0,No focal subject,Eating,,,POINT,27.280,27.280,NA,,
B6_4_BB_RR_novel_RA,2024-07-16 07:25:20,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_BB_RR_novel.mov,644.600,30.0,No focal subject,Eating,,,POINT,27.367,27.367,NA,,
B2_6_GY_PR_control_RA,2024-07-14 09:10:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Eating,,,POINT,27.400,27.400,NA,,
B5_3_BY_PR_control_RA,2024-07-14 12:09:30,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BY_PR_control.mov,654.360,25.0,No focal subject,Zone of Interest,,,STATE,27.440,84.080,56.640,,
B5_3_BY_PR_control_RA,2024-07-14 12:09:30,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BY_PR_control.mov,654.360,25.0,No focal subject,Eating,,,POINT,27.880,27.880,NA,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,blue,Test arena entry,,,POINT,27.967,27.967,NA,,
B6_2_BY_PY_control_RA,2024-07-14 14:14:55,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BY_PY_control.mov,673.380,24.0,No focal subject,Test arena entry,,,POINT,28.125,28.125,NA,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,redblue,Test arena entry,,,POINT,28.267,28.267,NA,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,red,Test arena entry,,,POINT,28.467,28.467,NA,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,black,Test arena entry,,,POINT,28.800,28.800,NA,,
B6_2_BP_RY_control_RA,2024-07-14 13:54:37,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_BP_RY_control.mov,694.880,24.0,No focal subject,Zone of Interest,,,STATE,29.375,30.375,1.000,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,No focal subject,Trial start,,,POINT,29.600,29.600,NA,,
B5_3_BG_BP_control_RA,2024-07-14 12:01:01,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BG_BP_control.mov,716.560,25.0,No focal subject,Trial start,,,POINT,29.840,29.840,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,black,Eating,,,POINT,30.080,30.080,NA,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,blue,Zone of Interest,,,STATE,30.133,54.567,24.434,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,red,Zone of Interest,,,STATE,30.200,54.167,23.967,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,black,Zone of Interest,,,STATE,30.400,48.800,18.400,,
B6_8_BY_PY_novel_RA,2024-07-18 09:30:12,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BY_PY_novel.mov,654.530,30.0,No focal subject,Zone of Interest,,,STATE,30.433,86.300,55.867,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,blue,Eating,,,POINT,30.533,30.533,NA,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,redblue,Zone of Interest,,,STATE,30.533,54.433,23.900,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,red,Eating,,,POINT,30.633,30.633,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,redblue,Zone of Interest,,,STATE,30.760,42.200,11.440,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,black,Eating,,,POINT,30.767,30.767,NA,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,redblue,Eating,,,POINT,31.100,31.100,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,redblue,Test arena entry,,,POINT,31.167,31.167,NA,,
B2_6_RY_RR_control_RA,2024-07-14 09:27:57,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_RY_RR_control.mov,692.970,30.0,No focal subject,Zone of Interest,,,STATE,31.267,110.800,79.533,,
B5_3_BG_BP_control_RA,2024-07-14 12:01:01,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BG_BP_control.mov,716.560,25.0,No focal subject,Test arena entry,,,POINT,31.640,31.640,NA,,
B3_5_BP_BP_control_RA,2024-07-12 08:40:25,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_BP_BP_control.mov,670.800,30.0,No focal subject,Trial start,,,POINT,31.733,31.733,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,red,Test arena entry,,,POINT,31.767,31.767,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,blue,Test arena entry,,,POINT,31.867,31.867,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,black,Test arena entry,,,POINT,32.233,32.233,NA,,
