Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B7_6_A_novel_SK,2024-07-15 14:23:57,,/Volumes/T7/15_7/cut/B7_6_A_novel.mp4,642.670,30.0,blue,Trial end,,,POINT,641.720,641.720,NA,,
B7_1_BR_GR_control_SK,2024-07-10 14:59:00,,/Volumes/T7/10_7/cut/B7_1_BR_GR_control.mp4,643.610,30.0,No focal subject,Trial end,,,POINT,641.728,641.728,NA,,
B4_5_B_novel_SK,2024-07-13 10:37:35,,/Volumes/T7/3_7/cut/B4_5_B_novel.mov,648.530,30.0,red,Trial end,,,POINT,641.888,641.888,NA,,
B8_2_PR_RR_novel_SK,2024-07-14 13:24:41,,/Volumes/T7/14_7/cut/B8_2_PR_RR_novel.mp4,676.440,30.0,No focal subject,Zone of Interest,,,STATE,642.033,643.333,1.300,,
B9_7_PP_GP_control_SK,2024-07-19 13:35:38,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_PP_GP_control.mp4,664.430,30.0,No focal subject,Zone of Interest,,,STATE,642.167,643.867,1.700,,
B6_6_BP_GP_control_SK,2024-07-15 14:22:06,,/Volumes/T7/15_7/cut/B6_6_BP_GP_control.mp4,647.150,30.0,No focal subject,Trial end,,,POINT,642.202,642.202,NA,,
B7_1_GG_BR_control_SK,2024-07-10 14:58:08,,/Volumes/T7/10_7/cut/B7_1_GG_BR_control.mp4,660.970,30.0,No focal subject,Trial end,,,POINT,642.292,642.292,NA,,
B4_6_YY_BR_novel_SK,2024-07-11 11:03:47,,/Volumes/T7/4_7/cut/B4_6_YY_BR_novel.MP4,654.530,25.0,No focal subject,Trial end,,,POINT,642.575,642.575,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,black,Trial end,,,POINT,642.577,642.577,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,black,Trial end,,,POINT,642.600,642.600,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,blue,Trial end,,,POINT,642.690,642.690,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,redblue,Trial end,,,POINT,642.690,642.690,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,red,Trial end,,,POINT,642.700,642.700,NA,,
B2_2_PP_BB_control_SK,2024-06-27 18:26:09,,/Volumes/T7/27_06/cut/B2_2_PP_BB_control.mp4,690.370,30.0,No focal subject,Trial end,,,POINT,642.967,642.967,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,red,Trial end,,,POINT,643.086,643.086,NA,,
B5_5_BG_BY_novel_SK,2024-07-13 10:38:20,,/Volumes/T7/3_7/cut/B5_5_BG_BY_novel.mov,643.630,30.0,No focal subject,Trial end,,,POINT,643.189,643.189,NA,,
B2_2_BY_BP_control_SK,2024-06-27 18:26:29,,/Volumes/T7/27_06/cut/B2_2_BY_BP_control.mp4,702.780,30.0,No focal subject,Zone of Interest,,,STATE,643.333,645.967,2.634,,
B8_2_PR_RR_novel_SK,2024-07-14 13:24:41,,/Volumes/T7/14_7/cut/B8_2_PR_RR_novel.mp4,676.440,30.0,No focal subject,Trial end,,,POINT,643.333,643.333,NA,,
B5_5_RY_GR_novel_SK,2024-07-13 10:40:05,,/Volumes/T7/3_7/cut/B5_5_RY_GR_novel.mov,648.330,30.0,No focal subject,Trial end,,,POINT,643.464,643.464,NA,,
B7_5_GY_GP_control_SK,2024-07-14 11:58:31,,/Volumes/T7/14_7/cut/B7_5_GY_GP_control.mp4,645.760,25.0,No focal subject,Trial end,,,POINT,643.545,643.545,NA,,
B3_8_B_control_SK,2024-07-13 08:51:59,,/Volumes/T7/3_7/cut/B3_8_B_control.mov,666.970,30.0,blue,Zone of Interest,,,STATE,643.600,644.200,0.600,,
B7_6_B_novel_SK,2024-07-15 14:24:19,,/Volumes/T7/15_7/cut/B7_6_B_novel.mp4,696.530,30.0,blue,Trial end,,,POINT,643.652,643.652,NA,,
B4_7_A_control_SK,2024-07-11 12:56:37,,/Volumes/T7/5_7/cut/B4_7_A_control.mp4,656.880,25.0,redblue,Trial end,,,POINT,643.765,643.765,NA,,
B3_8_B_control_SK,2024-07-13 08:51:59,,/Volumes/T7/3_7/cut/B3_8_B_control.mov,666.970,30.0,red,Trial end,,,POINT,643.767,643.767,NA,,
B2_3_B_novel_SK,2024-06-28 20:19:29,,/Volumes/T7/28_6/cut/B2_3_B_novel.mp4,720.830,30.0,red,Zone of Interest,,,STATE,643.900,651.800,7.900,,
B2_2_YY_PP_control_SK,2024-06-27 18:27:47,,/Volumes/T7/27_06/cut/B2_2_YY_PP_control.mp4,682.900,30.0,No focal subject,Trial end,,,POINT,644.075,644.075,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,redblue,Trial end,,,POINT,644.156,644.156,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,black,Trial end,,,POINT,644.302,644.302,NA,,
B5_5_RR_BY_novel_SK,2024-07-13 10:39:36,,/Volumes/T7/3_7/cut/B5_5_RR_BY_novel.mov,644.470,30.0,No focal subject,Trial end,,,POINT,644.317,644.317,NA,,
B7_6_B_novel_SK,2024-07-15 14:24:19,,/Volumes/T7/15_7/cut/B7_6_B_novel.mp4,696.530,30.0,redblack,Trial end,,,POINT,644.435,644.435,NA,,
B3_8_B_control_SK,2024-07-13 08:51:59,,/Volumes/T7/3_7/cut/B3_8_B_control.mov,666.970,30.0,blue,Trial end,,,POINT,644.633,644.633,NA,,
B4_6_BB_GY_novel_SK,2024-07-11 11:02:19,,/Volumes/T7/4_7/cut/B4_6_BB_GY_novel.mp4,662.120,25.0,No focal subject,Trial end,,,POINT,644.665,644.665,NA,,
B6_1_A_control_SK,2024-07-10 14:56:15,,/Volumes/T7/10_7/cut/B6_1_A_control.mp4,654.930,30.0,redblack,Trial end,,,POINT,644.692,644.692,NA,,
B6_6_GG_BG_control_SK,2024-07-15 14:21:51,,/Volumes/T7/15_7/cut/B6_6_BG_GG_control.mp4,650.370,30.0,No focal subject,Trial end,,,POINT,644.705,644.705,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,red,Trial end,,,POINT,644.836,644.836,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,blue,Trial end,,,POINT,644.836,644.836,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,black,Trial end,,,POINT,644.836,644.836,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,redblue,Trial end,,,POINT,644.836,644.836,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,redblack,Trial end,,,POINT,644.836,644.836,NA,,
B9_5_BB_BY_novel_SK,2024-07-17 10:01:44,,/Volumes/T7/17_7/cut/B9_5_BB_BY_novel.mp4,645.740,30.0,No focal subject,Trial end,,,POINT,644.972,644.972,NA,,
B4_7_A_control_SK,2024-07-11 12:56:37,,/Volumes/T7/5_7/cut/B4_7_A_control.mp4,656.880,25.0,blue,Trial end,,,POINT,645.415,645.415,NA,,
B6_1_A_control_SK,2024-07-10 14:56:15,,/Volumes/T7/10_7/cut/B6_1_A_control.mp4,654.930,30.0,red,Trial end,,,POINT,645.443,645.443,NA,,
B4_5_B_novel_SK,2024-07-13 10:37:35,,/Volumes/T7/3_7/cut/B4_5_B_novel.mov,648.530,30.0,black,Trial end,,,POINT,645.638,645.638,NA,,
B5_1_BY_PR_novel_SK,2024-07-12 14:51:40,,/Volumes/T7/29_06/B4_B5/cut/B5_1_BY_PR_novel.mp4,664.280,25.0,No focal subject,Zone of Interest,,,STATE,645.680,663.145,17.465,,
B4_5_A_novel_SK,2024-07-13 10:37:10,,/Volumes/T7/3_7/cut/B4_5_A_novel.mov,647.800,30.0,blue,Trial end,,,POINT,645.772,645.772,NA,,
B4_5_A_novel_SK,2024-07-13 10:37:10,,/Volumes/T7/3_7/cut/B4_5_A_novel.mov,647.800,30.0,redblue,Trial end,,,POINT,645.772,645.772,NA,,
B6_6_BY_PY_control_SK,2024-07-15 14:22:33,,/Volumes/T7/15_7/cut/B6_6_BY_PY_control.mp4,648.360,30.0,No focal subject,Trial end,,,POINT,645.788,645.788,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,redblack,Trial end,,,POINT,645.801,645.801,NA,,
B7_3_BR_GR_novel_SK,2024-07-15 19:21:32,,/Volumes/T7/11_7/cut/B7_3_BR_GR_novel.mov,652.130,30.0,No focal subject,Trial end,,,POINT,645.907,645.907,NA,,
B2_2_BY_BP_control_SK,2024-06-27 18:26:29,,/Volumes/T7/27_06/cut/B2_2_BY_BP_control.mp4,702.780,30.0,No focal subject,Trial end,,,POINT,645.967,645.967,NA,,
B9_7_PP_GP_control_SK,2024-07-19 13:35:38,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_PP_GP_control.mp4,664.430,30.0,No focal subject,Trial end,,,POINT,645.967,645.967,NA,,
B7_3_PY_GY_novel_SK,2024-07-15 19:23:23,,/Volumes/T7/11_7/cut/B7_3_PY_GY_novel.mov,651.100,30.0,No focal subject,Trial end,,,POINT,645.988,645.988,NA,,
B5_5_PP_RY_novel_SK,2024-07-13 10:38:49,,/Volumes/T7/3_7/cut/B5_5_PP_RY_novel.mov,646.430,30.0,No focal subject,Trial end,,,POINT,646.174,646.174,NA,,
B4_5_B_novel_SK,2024-07-13 10:37:35,,/Volumes/T7/3_7/cut/B4_5_B_novel.mov,648.530,30.0,redblue,Zone of Interest,,,STATE,646.400,648.500,2.100,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,blue,Trial end,,,POINT,646.526,646.526,NA,,
B5_1_PP_RY_novel_SK,2024-07-12 14:51:54,,/Volumes/T7/29_06/B4_B5/cut/B5_1_PP_RY_novel.mp4,657.200,25.0,No focal subject,Trial end,,,POINT,646.536,646.536,NA,,
B9_3_BG_PR_control_SK,2024-07-15 14:25:18,,/Volumes/T7/15_7/cut/B9_3_BG_PR_control.mp4,711.000,30.0,No focal subject,Trial end,,,POINT,646.622,646.622,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,redblue,Trial end,,,POINT,646.676,646.676,NA,,
B8_6_BG_BR_novel_SK,2024-07-18 14:27:02,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_BG_BR_novel.mp4,647.300,30.0,No focal subject,Trial end,,,POINT,647.072,647.072,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,blue,Trial end,,,POINT,647.339,647.339,NA,,
B3_7_BP_GR_novel_SK,2024-07-12 20:39:14,,/Volumes/T7/2_7/cut/B3_7_BB_GR_novel.mov,653.370,30.0,No focal subject,Trial end,,,POINT,647.342,647.342,NA,,
B4_7_B_control_SK,2024-07-11 12:56:52,,/Volumes/T7/5_7/cut/B4_7_B_control.mp4,673.430,25.0,red,Trial end,,,POINT,647.680,647.680,NA,,
B4_5_A_novel_SK,2024-07-13 10:37:10,,/Volumes/T7/3_7/cut/B4_5_A_novel.mov,647.800,30.0,red,Trial end,,,POINT,647.777,647.777,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,redblack,Trial end,,,POINT,647.803,647.803,NA,,
B4_7_A_control_SK,2024-07-11 12:56:37,,/Volumes/T7/5_7/cut/B4_7_A_control.mp4,656.880,25.0,black,Trial end,,,POINT,647.914,647.914,NA,,
B4_8_YY_BR_control_SK,2024-07-11 15:48:55,,/Volumes/T7/6_7/cut/B4_8_YY_BR_control.mp4,785.880,25.0,No focal subject,Trial end,,,POINT,647.915,647.915,NA,,
B8_2_PR_BP_novel_SK,2024-07-14 13:25:27,,/Volumes/T7/14_7/cut/B8_2_RR_BP_novel.mp4,653.570,30.0,No focal subject,Trial end,,,POINT,648.002,648.002,NA,,
B4_5_B_novel_SK,2024-07-13 10:37:35,,/Volumes/T7/3_7/cut/B4_5_B_novel.mov,648.530,30.0,blue,Trial end,,,POINT,648.386,648.386,NA,,
B8_6_PY_BR_novel_SK,2024-07-18 14:28:02,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_PY_BR_novel.mp4,648.530,30.0,No focal subject,Trial end,,,POINT,648.406,648.406,NA,,
B4_5_B_novel_SK,2024-07-13 10:37:35,,/Volumes/T7/3_7/cut/B4_5_B_novel.mov,648.530,30.0,redblue,Trial end,,,POINT,648.500,648.500,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,red,Trial end,,,POINT,648.597,648.597,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,blue,Trial end,,,POINT,648.597,648.597,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,black,Trial end,,,POINT,648.597,648.597,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,redblue,Trial end,,,POINT,648.597,648.597,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,redblack,Trial end,,,POINT,648.597,648.597,NA,,
B9_7_GP_BB_control_SK,2024-07-19 13:34:53,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_GP_BB_control.mp4,649.340,30.0,No focal subject,Trial end,,,POINT,648.615,648.615,NA,,
B8_4_BG_BR_control_SK,2024-07-16 11:14:05,,/Volumes/T7/16_7/cut/B8_4_BG_BR_control.mp4,658.670,30.0,No focal subject,Trial end,,,POINT,648.822,648.822,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,red,Trial end,,,POINT,648.892,648.892,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,blue,Trial end,,,POINT,648.892,648.892,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,black,Trial end,,,POINT,648.892,648.892,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,redblue,Trial end,,,POINT,648.892,648.892,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,black,Trial end,,,POINT,649.022,649.022,NA,,
B3_1_GR_BY_control_Sk,2024-07-12 14:11:42,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_GR_BY_control.mov,652.400,30.0,No focal subject,Trial end,,,POINT,649.189,649.189,NA,,
B6_6_GY_RR_control_SK,2024-07-15 14:23:25,,/Volumes/T7/15_7/cut/B6_6_GY_RR_control.mp4,652.030,30.0,No focal subject,Trial end,,,POINT,649.201,649.201,NA,,
B9_5_BG_PR_novel_SK,2024-07-17 10:02:36,,/Volumes/T7/17_7/cut/B9_5_BG_PR_novel.mp4,650.600,30.0,No focal subject,Trial end,,,POINT,649.649,649.649,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,redblue,Trial end,,,POINT,649.805,649.805,NA,,
B7_3_GY_GP_novel_SK,2024-07-15 19:23:00,,/Volumes/T7/11_7/cut/B7_3_GY_GP_novel.mov,650.230,30.0,No focal subject,Trial end,,,POINT,649.966,649.966,NA,,
B7_5_BB_PR_control_SK,2024-07-14 11:56:00,,/Volumes/T7/14_7/cut/B7_5_BB_PR_control.mp4,650.730,25.0,No focal subject,Trial end,,,POINT,650.240,650.240,NA,,
B2_2_RY_RR_control_SK,2024-06-27 18:26:56,,/Volumes/T7/27_06/cut/B2_2_RY_RR_control.mp4,685.930,30.0,No focal subject,Trial end,,,POINT,650.486,650.486,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,redblack,Trial end,,,POINT,650.605,650.605,NA,,
B6_6_GR_BB_control_SK,2024-07-15 14:22:47,,/Volumes/T7/15_7/cut/B6_6_GR_BB_control.mp4,651.540,30.0,No focal subject,Trial end,,,POINT,650.800,650.800,NA,,
B4_6_BB_BP_novel_SK,2024-07-11 11:02:04,,/Volumes/T7/4_7/cut/B4_6_BB_BP_novel.mp4,655.250,25.0,No focal subject,Trial end,,,POINT,650.925,650.925,NA,,
B2_2_GY_PR_control_SK,2024-06-27 18:28:12,,/Volumes/T7/27_06/cut/B2_2_GY_PR_control.mp4,732.570,30.0,No focal subject,Trial end,,,POINT,650.967,650.967,NA,,
B3_3_RY_GG_novel_SK,2024-06-28 20:23:53,,/Volumes/T7/28_6/cut/B3_3_RY_GG_novel.mp4,717.040,30.0,No focal subject,Trial end,,,POINT,650.967,650.967,NA,,
B5_4_B_control_SK,2024-07-12 18:49:23,,/Volumes/T7/2_7/cut/B5_4_B_control.mov,660.200,30.0,black,Trial end,,,POINT,651.167,651.167,NA,,
B7_1_BY_RR_control_SK,2024-07-10 14:59:14,,/Volumes/T7/10_7/cut/B7_1_BY_RR_control.mp4,653.270,30.0,No focal subject,Trial end,,,POINT,651.253,651.253,NA,,
B8_2_PY_BR_novel_SK,2024-07-14 13:24:55,,/Volumes/T7/14_7/cut/B8_2_PY_BR_novel.mp4,664.880,30.0,No focal subject,Trial end,,,POINT,651.293,651.293,NA,,
B3_3_BP_BP_novel_SK,2024-06-28 20:20:02,,/Volumes/T7/28_6/cut/B3_3_BP_BP_novel.mp4,757.590,30.0,No focal subject,Trial end,,,POINT,651.318,651.318,NA,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,redblack,Trial end,,,POINT,651.405,651.405,NA,,
B2_8_GY_PR_novel_SK,2024-07-13 08:51:00,,/Volumes/T7/3_7/cut/B2_8_GY_PR_novel.mov,657.900,30.0,No focal subject,Trial end,,,POINT,651.527,651.527,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,red,Trial end,,,POINT,651.762,651.762,NA,,
B5_7_BB_GR_control_SK,2024-07-11 12:57:05,,/Volumes/T7/5_7/cut/B5_7_BB_GR_control.mp4,680.360,25.0,No focal subject,Trial end,,,POINT,651.855,651.855,NA,,
B2_2_GR_PP_control_SK,2024-06-27 18:27:18,,/Volumes/T7/27_06/cut/B2_2_GR_PP_control.mp4,731.730,30.0,No focal subject,Trial end,,,POINT,651.967,651.967,NA,,
B4_8_GP_BR_control_SK,2024-07-11 15:48:06,,/Volumes/T7/6_7/cut/B4_8_GP_BR_control.mp4,664.410,25.0,No focal subject,Trial end,,,POINT,652.076,652.076,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,red,Trial end,,,POINT,652.254,652.254,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,redblue,Trial end,,,POINT,652.565,652.565,NA,,
B3_3_BP_GR_novel_SK,2024-06-28 20:20:21,,/Volumes/T7/28_6/cut/B3_3_BP_GR_novel.mp4,707.070,30.0,No focal subject,Trial end,,,POINT,652.642,652.642,NA,,
B6_6_PY_BY_control_SK,2024-07-15 14:23:37,,/Volumes/T7/15_7/cut/B6_6_PY_BY_control.mp4,655.510,30.0,No focal subject,Trial end,,,POINT,652.728,652.728,NA,,
B2_3_A_novel_SK,2024-06-28 20:19:08,,/Volumes/T7/28_6/cut/B2_3_A_novel.mp4,710.510,30.0,blue,Trial end,,,POINT,652.800,652.800,NA,,
B8_6_GG_PR_novel_SK,2024-07-18 14:26:37,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_GG_PR_novel.mp4,659.370,30.0,No focal subject,Trial end,,,POINT,652.892,652.892,NA,,
B6_6_BP_RY_control_SK,2024-07-15 14:22:20,,/Volumes/T7/15_7/cut/B6_6_BP_RY_control.mp4,653.970,30.0,No focal subject,Trial end,,,POINT,653.091,653.091,NA,,
B2_3_B_novel_SK,2024-06-28 20:19:29,,/Volumes/T7/28_6/cut/B2_3_B_novel.mp4,720.830,30.0,red,Zone of Interest,,,STATE,653.367,708.108,54.741,,
B4_6_BR_BP_novel_SK,2024-07-11 11:02:31,,/Volumes/T7/4_7/cut/B4_6_BR_BP_novel.mp4,666.260,25.0,No focal subject,Trial end,,,POINT,653.416,653.416,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,blue,Trial end,,,POINT,653.551,653.551,NA,,
B5_7_RY_GR_control_SK,2024-07-19 15:16:41,,/Volumes/Extreme SSD/Cut_videos/5_7/cut/B5_7_RY_GR_control.mp4,865.150,25.0,No focal subject,Trial end,,,POINT,653.645,653.645,NA,,
B7_5_PY_GY_control_SK,2024-07-14 11:58:47,,/Volumes/T7/14_7/cut/B7_5_PY_GY_control.mp4,655.130,25.0,No focal subject,Trial end,,,POINT,653.882,653.882,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,redblue,Trial end,,,POINT,653.942,653.942,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,redblue,Trial end,,,POINT,654.052,654.052,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,black,Trial end,,,POINT,654.190,654.190,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,red,Trial end,,,POINT,654.192,654.192,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,redblack,Trial end,,,POINT,654.442,654.442,NA,,
B8_2_PY_GP_novel_SK,2024-07-14 13:25:13,,/Volumes/T7/14_7/cut/B8_2_PY_GP_novel.mp4,654.720,30.0,No focal subject,Trial end,,,POINT,654.481,654.481,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,black,Trial end,,,POINT,654.545,654.545,NA,,
B4_2_GY_PP_novel_SK,2024-07-12 17:11:45,,/Volumes/T7/30_6/cut/B4_2_GY_PP_novel.mov,715.070,30.0,No focal subject,Trial end,,,POINT,654.656,654.656,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,blue,Trial end,,,POINT,654.727,654.727,NA,,
B9_1_BP_BY_novel_SK,2024-07-16 09:46:37,,/Volumes/T7/13_7/cut/B9_4_BP_BY_novel.mp4,655.060,30.0,No focal subject,Trial end,,,POINT,654.732,654.732,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,blue,Trial end,,,POINT,654.825,654.825,NA,,
B4_7_B_control_SK,2024-07-11 12:56:52,,/Volumes/T7/5_7/cut/B4_7_B_control.mp4,673.430,25.0,redblue,Trial end,,,POINT,654.836,654.836,NA,,
B8_2_BG_BR_novel_SK,2024-07-14 13:24:00,,/Volumes/T7/14_7/cut/B8_2_BG_BR_novel.mp4,670.000,30.0,No focal subject,Trial end,,,POINT,654.840,654.840,NA,,
B7_3_GG_BR_novel_SK,2024-07-15 19:21:58,,/Volumes/T7/11_7/cut/B7_3_GG_BR_novel.mov,662.770,30.0,No focal subject,Trial end,,,POINT,655.005,655.005,NA,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,blue,Trial end,,,POINT,655.892,655.892,NA,,
B9_5_GP_BB_novel_SK,2024-07-17 10:03:06,,/Volumes/T7/17_7/cut/B9_5_GP_BB_novel.mp4,658.450,30.0,No focal subject,Trial end,,,POINT,656.323,656.323,NA,,
B3_8_B_control_SK,2024-07-13 08:51:59,,/Volumes/T7/3_7/cut/B3_8_B_control.mov,666.970,30.0,black,Trial end,,,POINT,656.471,656.471,NA,,
B4_7_B_control_SK,2024-07-11 12:56:52,,/Volumes/T7/5_7/cut/B4_7_B_control.mp4,673.430,25.0,blue,Trial end,,,POINT,656.680,656.680,NA,,
B9_3_GP_BB_control_SK,2024-07-15 14:26:33,,/Volumes/T7/15_7/cut/B9_3_GP_BB_control.mp4,685.330,30.0,No focal subject,Trial end,,,POINT,656.922,656.922,NA,,
B3_4_A_control_SK,2024-07-12 14:49:47,,/Volumes/T7/29_06/B2_B3/cut/B3_4_A_control.mp4,685.480,30.0,black,Zone of Interest,,,STATE,656.933,677.652,20.719,,
B3_3_GR_BY_novel_SK,2024-06-28 20:19:44,,/Volumes/T7/28_6/cut/B3_3_GY_BY_novel.mp4,713.730,30.0,No focal subject,Trial end,,,POINT,656.967,656.967,NA,,
B2_8_GR_PP_novel_SK,2024-07-13 08:50:35,,/Volumes/T7/3_7/cut/B2_8_GR_PP_novel.mov,657.570,30.0,No focal subject,Trial end,,,POINT,657.201,657.201,NA,,
